AD_C1	AD_C2	AD_C3	AD_T1	AD_T2	AD_T3
Gm26607	0	0	0	0	0	0
Col9a1	0	0.961887936819223	5.79861115787668	0	0	0
Col19a1	784.498853773904	794.519435812678	841.765053085098	703.616685884934	738.430330099358	756.079186144327
Gm26418	5605.43109565592	6515.82888401341	6268.29866166469	6766.46525436794	7464.10762052255	6435.31398721129
Tubb4b-ps2	360.495901853246	332.813226139451	376.909725261984	337.127005601746	336.524238977572	332.674841903504
Gm28439	6855.02569845293	7502.72590718994	7409.65862457342	7498.35710846464	8034.27583113312	7875.1047802547
Gm10222	1338.31768745001	1359.14765472556	1299.85533455736	1368.08313886128	1217.25624727316	1364.18287442898
Gm28438	3.73570882749478	6.73321555773456	6.76504635085612	3.26251940904915	6.73048477955144	2.16022624612665
Gm28437	0.933927206873696	0	0	0	0	0
Gm10925	921.786153184338	887.822565684142	761.550932067804	902.630369836932	904.769453936843	923.496720219142
Gm28661	2265.70740387559	2512.45129097181	2419.95372322053	2002.0994106865	2098.9497533944	1988.48825955958
Gm29216	3.73570882749478	3.84755174727689	0.966435192979446	1.08750646968305	1.92299565130041	0
Lmbrd1	2830.73336403417	2764.46593041845	2930.23150511368	2743.77882301034	2668.15646617932	2874.18102047151
Gm28594	4152.24036176045	4122.65169720719	4325.763923776	4890.51659416468	4627.68903485444	4672.56937037194
Gm28237	1585.80839727154	1463.99343983886	1366.53936287294	2114.11257706385	1894.1507165309	1988.48825955958
Gm9443	2778.43344044924	2346.04467790208	2066.23844259006	1753.06042912908	1812.42340135064	1958.24509211381
Gm29414	7228.5965812024	7366.13782016161	7274.35769755629	7439.63175910175	7361.22735317797	7432.25839979873
Adgrb3	0.933927206873696	3.84755174727689	2.89930557893834	0	0.961497825650205	0
Gm15702	656.550826432208	612.722615753845	719.027783576708	740.591905854158	805.735177894872	765.800204251897
Gm20172	0	2.88566381045767	3.86574077191779	0	0	0
Gm22260	13.0749808962317	12.5045431786499	13.5300927017122	14.1375841058797	8.65348043085185	18.3619230920765
Gm37543	16.8106897237265	19.2377587363844	22.2280094385273	25.0126488027102	25.9604412925555	33.4835068149631
Gm37331	849.873758255063	808.947754864966	838.865747506159	793.879722868627	792.274208335769	747.43828115982
Gm37211	1367.26943086309	1444.75568110247	1340.44561266249	1513.80900579881	1581.66392319459	1634.21115519481
Gm37862	338.081648888278	387.640838538147	320.856484069176	344.739550889527	341.331728105823	307.832240073047
Gm38286	0	0	0	0	0	0
Gm37880	0	0	0	0	0	0
Gm25294	1.86785441374739	3.84755174727689	4.83217596489723	7.61254528778136	0	1.08011312306332
Gm37011	0	0	0	0	0	0
Gm29214	819.054160428231	915.7173158519	748.987274559071	888.492785731053	802.850684417922	804.684276682177
Gm37051	838.666631772579	827.223625664531	950.972229891775	791.704709929261	794.19720398707	705.313869360351
Gm38260	6.53749044811587	0	3.86574077191779	1.08750646968305	1.92299565130041	0
Gm37628	0.933927206873696	1.92377587363845	0.966435192979446	0	0	1.08011312306332
8030445P17Rik	2139.62723094764	2223.88490992604	2274.02200908064	2346.83896157602	2196.06103378507	2246.63529597171
Gm38198	0	0	0	0	0	2.16022624612665
Gm37077	1140.32511959278	1104.24735146847	1148.12500925958	1021.16857503238	988.419764768411	1079.03300994026
Gm37895	2812.0548198967	2779.85613740755	3011.41206132395	2836.2168729334	2691.23241399493	2638.7163596437
Gm36952	1898.67401157422	1981.4891498476	1896.14584862567	1983.61180070189	2074.91230775314	1849.15366668441
Gm37602	3.73570882749478	7.69510349455378	7.73148154383557	15.2250905755627	6.73048477955144	12.9613574767599
2900022M07Rik	1801.54558205936	1850.67239044018	1458.35070620598	1687.8100409481	1509.55158627082	1645.01228642544
2900002M20Rik	652.815117604713	683.902323078467	658.142366419003	810.192319913873	822.080640930926	658.869005068628
Gm9884	13.0749808962317	9.61887936819222	0.966435192979446	18.4876099846119	8.65348043085185	1.08011312306332
Gm18443	0	0	0	2.1750129393661	0	1.08011312306332
Gm19123	662.15438967345	559.818779228788	513.177087472086	467.627781963712	470.17243674295	554.098032131485
Gm24064	4727.53952119465	4754.61207169742	4326.73035896898	4751.31576604525	4669.99493918305	4622.88416671103
4931408C20Rik	2566.43196448892	2483.59465286723	2630.63659529005	3087.43086743018	2889.30096607887	2936.82758160918
n-R5s209	76.582030963643	64.4464917668879	80.214121017294	88.0880240443271	67.3048477955144	63.7266742607361
Gm19641	229.746092890929	187.568147679748	171.059029157362	222.938826285025	257.681417274255	274.348733258084
Gm5524	493.113565229311	518.457597945561	610.78704196301	649.241362400782	560.55323235407	651.308213207185
Gm18776	771.423872877673	692.55931450984	746.087968980133	766.692061126551	750.929801832811	751.758733652074
Gm19028	267.103181165877	234.70065658389	252.239585367635	316.464382677768	349.023710711025	351.03676499558
Gm38089	1.86785441374739	3.84755174727689	0.966435192979446	2.1750129393661	11.5379739078025	1.08011312306332
Gm7846	212.935403167203	223.15800134206	193.287038595889	204.451216300414	243.258949889502	240.865226443121
Gm597	1.86785441374739	0	0	2.1750129393661	0	0
Gm5697	3583.47869277437	3838.89475584552	3837.71415132138	4136.87461067433	4145.01712637804	4066.62590833342
Gm6462	659.352608052829	797.405099623135	682.303246243489	639.453804173634	707.662399678551	659.949118191691
Gm18033	0	1.92377587363845	0	0	0	0
Gm25586	313.799541509562	309.72791565579	337.285882349827	428.477549055122	379.791641131831	398.561742410367
Gm22679	3057.67767530448	3300.23751122675	3078.09608963954	2914.51733875058	2977.75876603869	2685.16122393542
Gm23785	70.9784677224009	94.2650178082838	77.3148154383557	64.1628817113	40.3829086773086	65.8869005068628
Mir6342	458.558258574985	512.686270324646	486.116902068661	391.502329085898	478.825917173802	401.802081779557
Gm5525	1.86785441374739	3.84755174727689	0.966435192979446	0	0.961497825650205	0
Gm7858	4510.86840919995	4404.48486269522	4549.97688854723	5124.33048514654	4909.40789776995	4879.9510900001
Gm23771	1977.12389695161	1975.71782222668	2095.23149837944	2022.76203361048	1978.76252518812	1969.04622334444
Gm27430	0	0	1.93287038595889	3.26251940904915	0	0
Gm9898	47.6302875505585	33.6660777886728	49.2881948419518	17.4001035149288	34.6139217234074	25.9227149535198
Gm6473	749.009619912704	601.179960512014	609.820606770031	588.341000098531	676.894469257745	662.109344437818
Gm2914	763.018528015809	707.949521498948	769.282413611639	761.254528778136	695.162927945099	719.355339960174
Phf3	1701.61537092387	1742.94094151643	1871.01853360821	2195.67556229008	2042.22138168104	2153.74556738827
Gm37522	2321.74303628801	2367.20621251211	2173.51274901077	2181.5379781842	2211.44499899547	2382.72954947769
Gm37906	1011.44316504421	950.345281577392	900.717599856844	1533.3841222531	1378.78788198239	1594.24696964147
Ptp4a1	53.2338507918006	43.284957156865	48.3217596489723	56.5503364235187	45.1903978055597	52.9255430301029
Gm5698	2339.48765321861	2034.39298637266	2261.4583515719	2756.82890064653	2520.08580102919	3083.72296634579
Gm9458	0	0	0	0	0	0
Gm5699	58.8374140330428	73.1034831982609	48.3217596489723	83.7379981655949	88.4577999598189	91.8096154603826
Gm29669	989.962839286117	933.993186651465	1056.31366592653	1122.30667671291	940.344873485901	1181.64375663128
Gm28644	334.345940060783	287.604493108948	313.125002525341	414.339964949242	353.831199839276	388.840724302797
Gm27362	0	0	0	0	0	0
4931428L18Rik	0	0	0	0	0	0
Gm29128	282.97994368273	267.404846435744	310.225696946402	351.264589707626	299.987321602864	385.600384933607
Gm7893	368.90124671511	379.945735043593	399.137734700511	313.201863268719	352.869702013625	370.47880121072
Lgsn	300.72456061333	345.317769318101	288.964122700854	297.976772693156	342.293225931473	338.075407518821
Pih1d3	3052.07411206324	2871.23549140538	3444.37502777875	4274.98793232407	3831.56883521607	4280.48830669995
Gm26145	2953.07782813463	3346.40813219408	3186.33683125323	3439.78296360749	3284.4765724211	2980.03210653171
Gm4850	475.368948298711	493.448511588261	428.130790489895	563.328351295821	504.786358466358	588.661652069512
Gm28645	257.76390909714	209.691570226591	255.138890946574	251.213994496785	289.410845520712	278.669185750338
Gm6489	2116.27905077579	2060.36396066677	2064.3055722041	2290.28862515251	2157.60112075906	2202.35065792612
Gm10307	1312.16772565754	1280.27284390639	1353.9757053642	1380.04571002779	1304.75254940733	1394.42604187475
Gm19680	5.60356324124217	1.92377587363845	2.89930557893834	1.08750646968305	5.76898695390123	1.08011312306332
Gm23032	202.662203891592	199.110802921579	187.488427438013	233.813890981856	210.568023817395	238.705000196995
Gm7910	656.550826432208	662.740788468444	784.74537669931	801.492268156409	688.432443165547	613.504253899968
Khdrbs2	474.435021091837	527.114589376934	544.103013647428	415.427471418926	483.633406302053	501.172489101382
Gm25814	1863.18477771302	1784.30212279966	1859.42131129245	1771.54803911369	1725.88859704212	1940.96328214479
Gm37999	0	0.961887936819223	0	0	0	0
Gm37110	1066.54487024976	1115.7900067103	1080.47454575102	1039.656185017	948.036856091103	1188.12443536966
Gm37911	191.455077409108	201.034578795218	238.709492665923	224.026332754709	175.954102093988	196.580588397525
Gm9839	477.236802712458	439.582787126385	420.399308946059	394.764848494948	396.137104167885	465.528756040293
Gm37792	142.890862651675	128.892983533776	183.622686666095	199.013683951998	155.762647755333	165.257307828689
Gm5415	1186.08755272959	1132.14210163622	1221.57408392602	1227.79480427216	1336.48197765379	1309.09710515275
Gm24732	1839.83659754118	1670.79934625499	1903.87733016951	1950.98660661139	1771.07899484768	2009.01040889778
Gm37426	556.620615296723	508.838718577369	626.250005050681	591.60351950758	524.977812805012	629.705950745918
Gm23024	130.749808962317	101.960121302838	129.502315859246	122.888231074185	135.571193416679	184.699344043828
Gm37151	940.464697321811	753.158254529451	908.44908140068	1057.05628853193	998.034743024913	1306.93687890662
Gm28624	579.034868261691	554.047451607872	597.256949261298	585.078480689481	562.47622800537	631.866176992045
Gm37724	762.084600808936	664.664564342083	729.658570699482	823.24239755007	839.387601792629	1035.82848501773
Gm7114	30.819597826832	23.0853104836613	20.2951390525684	25.0126488027102	26.9219391182058	27.0028280765831
Gm4785	1095.49661366284	1137.91342925714	993.495378382871	973.318290366331	967.266812604107	1013.1461094334
Gm24901	456.690404161237	454.011106178673	401.07060508647	450.227678448783	433.635519368243	457.96796417885
Gm37591	1220.64285938392	1261.99697310682	1124.93056462808	1156.01937727308	1266.29263638132	1131.95855297036
Gm2987	2452.49284525032	2516.29884271909	2572.65048371129	2685.05347364745	2682.57893356407	2751.04812444229
Gm25792	876.023720047526	788.748108191763	874.623849646399	908.067902185348	907.653947413794	983.983055110688
Gm18799	0.933927206873696	0	0	2.1750129393661	0	0
Gm7933	0.933927206873696	1.92377587363845	0.966435192979446	3.26251940904915	10.5764760821523	3.24033936918997
Gm23453	4395.06143554761	4772.88794249698	4480.39355465271	5138.46806925242	5106.51495202824	4602.36201737282
Prim2	282.046016475856	232.776880710252	226.14583515719	313.201863268719	299.987321602864	316.473145057554
Gm29228	4.66963603436848	0.961887936819223	0	3.26251940904915	0	0
Gm37618	2229.28424280751	1922.81398570163	2133.88890609862	2347.92646804571	1954.72507954687	2294.1602733865
Gm17813	0.933927206873696	2.88566381045767	0.966435192979446	0	2.88449347695062	0
1700001G17Rik	26.1499617924635	25.970974294119	40.5902781051367	19.5751164542949	14.4224673847531	23.7624887073931
Gm38173	2479.57673424966	2335.46391059707	2320.41089834365	2601.31547548186	2340.2857076326	2737.00665384246
Rab23	1655.85293778706	1692.92276880183	1642.93982806506	1776.98557146211	1565.31846015853	1687.13669822491
Bag2	604.250902847281	596.370520827918	640.746532945373	623.141207128388	586.513673646625	632.946290115108
Gm37905	0	6.73321555773456	1.93287038595889	1.08750646968305	0.961497825650205	3.24033936918997
Zfp451	0.933927206873696	4.80943968409611	7.73148154383557	0	0.961497825650205	2.16022624612665
Gm15455	698.577550741524	594.44674495428	678.437505471571	561.153338356454	486.517899779004	621.065045761412
Bend6	0	0	0	0	0	0
Gm37067	2904.51361337719	2819.29354281714	2717.6157626582	3617.04651816583	3304.66802675976	3729.63061393766
Dst	960.077168666159	902.250884736431	916.180562944515	1899.87380253629	1914.34217086956	2046.814368205
Gm37354	989.962839286117	972.468704124234	976.099544909241	1038.56867854731	867.271038736485	1008.82565694114
Gm28631	527.668871883638	503.067390956453	447.459494349484	355.614615586358	386.522125911383	333.754955026567
Gm23792	661.220462466576	665.626452278902	599.189819647257	502.42798899357	487.479397604654	472.009434778673
Gm38157	0	0	0	0	0	0
Mir6896	297.922778992709	272.21428611984	279.29977077106	275.139136829812	247.104941192103	201.981154012842
Gm26788	3448.99317498456	3462.7965725492	3512.99192648029	3904.14822616215	3885.41271345248	3610.81817040069
A930005N03Rik	1031.05563638856	982.087583492426	1077.57524017208	989.630887411577	927.845401752448	991.543846972132
Gm37958	125.146245721075	137.549974965149	129.502315859246	128.3257634226	130.763704288428	184.699344043828
Gm37385	5.60356324124217	3.84755174727689	6.76504635085612	2.1750129393661	5.76898695390123	3.24033936918997
Gm5266	0	0	0	0	0	0
Gm3052	375.438737163226	379.945735043593	406.869216244347	374.10222557097	405.752082424387	408.282760517937
Gm37233	0	0	0	0	0	0
Mir5103	0	0	0	0	0	0
Ccdc115	4803.18762495142	5445.24761033362	5564.73384117565	6006.29823205949	5996.86193858033	5468.61274206961
Gm28306	1064.67701583601	1121.56133433121	1130.72917578595	1139.70678022784	1196.10329510886	1106.03583801684
Imp4	460.426112988732	390.526502348604	456.157411086299	402.377393782729	367.292169398379	398.561742410367
Ptpn18	20.5463985512213	44.2468450936842	49.2881948419518	41.3252458479559	64.4203543185638	35.6437330610897
Gm28417	1099.23232249034	1100.39979972119	1177.11806504897	1064.66883381971	1115.33747775424	1229.16873404606
4930568A12Rik	2474.90709821529	2512.45129097181	2607.44215065855	2493.65233498324	2453.74245105932	2393.53068070833
Prss39	4861.09111177758	4842.14387394797	4559.64124047703	4746.96574016652	4686.3404022191	4517.03308065082
Gm28416	697.643623534651	656.00757291071	633.981486594517	637.278791234268	588.436669297926	695.592851252781
Cfc1	957.275387045538	918.602979662357	866.892368102563	856.955098110244	790.351212684469	897.574005265623
Gm28419	1440.11575299924	1532.28748335302	1487.34376199537	1393.09578766399	1529.74304060948	1534.84074787298
Prss40	0.933927206873696	6.73321555773456	3.86574077191779	6.52503881809831	3.84599130260082	2.16022624612665
1700101I19Rik	15.8767625168528	21.1615346100229	17.39583347363	10.8750646968305	27.883436943856	16.2016968459499
Amer3	2318.00732746051	2230.61812548378	2314.61228718577	2372.93911684842	2456.62694453628	2481.01984367646
Gm28418	143.824789858549	118.312216228764	126.603010280307	131.588282831649	112.495245601074	157.696515967245
Gm36984	0.933927206873696	1.92377587363845	3.86574077191779	3.26251940904915	0	1.08011312306332
Gm29730	85.92130303238	86.56991431373	76.3483802453763	91.3505434533763	90.3807956111193	66.9670136299261
AA619741	1515.76385675601	1450.52700872339	1494.10880834622	1530.12160284405	1373.01889502849	1542.40153973443
Arhgef4	233.481801718424	223.15800134206	247.407409402738	232.726384512173	280.75736508986	285.149864488718
Gm37224	168.106897237265	148.13074227016	165.260417999485	157.688438104042	124.994717334527	122.052782906156
Gm37845	886.296919323137	934.955074588284	942.27431315496	585.078480689481	700.931914899	564.899163362119
Gm38336	3647.91967004866	3505.11964176925	3462.73729644536	4252.15029646073	4071.94329162862	4299.93034291509
Fam168b	340.883430508899	347.241545191739	302.494215402567	402.377393782729	407.675078075687	391.000950548923
Gm37127	1611.02443185712	1495.73574175389	1568.52431820564	1535.55913519247	1496.09061671172	1516.47882478091
Plekhb2	579.968795468565	510.762494451007	533.472226524654	565.503364235187	518.247328025461	572.459955223562
Gm19430	257.76390909714	239.510096267986	205.850696104622	94.6130628624255	103.841765170222	126.373235398409
Gm37670	2070.51661763898	2082.48738321362	1979.25927522191	2436.01449209003	2103.75724252265	2289.83982089425
Gm8009	2798.97983900047	2783.70368915483	2923.46645876283	3552.88363645453	3362.35789629877	3526.56934680175
Gm38027	367.033392301362	394.374054095881	388.506947577737	466.540275494029	473.056930219901	422.32423111776
Gm25096	724.727512533988	760.853358024005	796.342599015064	730.80434762701	816.311653977024	804.684276682177
Gm37068	467.897530643721	474.210752851877	558.59954154212	405.639913191778	479.787414999453	482.810566009306
Gm25634	0	1.92377587363845	2.89930557893834	0	1.92299565130041	0
Gm28415	4780.77337198645	4846.95331363206	5263.20606096606	6654.45208799059	6226.65991891073	6268.97656625953
1110002O04Rik	736.868566223346	691.597426573021	598.223384454277	676.429024142858	672.086980129494	820.885973528127
Gm8022	2228.35031560064	2534.57471351865	2418.98728802755	3164.64382677768	3515.23605057715	3221.9774460979
Gm37146	1090.82697762848	1003.24911810245	1006.0590358916	988.543380941893	953.805843045004	1122.23753486279
Gm33222	275.50852602774	277.985613740755	265.769678069348	266.439085072348	294.218334648963	280.829411996464
4930535G08Rik	429.6065151619	413.611812832266	389.473382770717	537.228196023427	578.821691041424	656.708778822501
Gm38049	11.2071264824843	5.77132762091534	6.76504635085612	2.1750129393661	3.84599130260082	3.24033936918997
Hs6st1	64.440977274285	81.7604746296339	85.0462969821913	75.0379464081305	49.9978869338107	69.1272398760528
