WT_Input	WT_Arc_IP
dsRNA_tag_4133	53	161
dsRNA_tag_4134	60	131
dsRNA_tag_4135	48	168
dsRNA_tag_4136	41	84
dsRNA_tag_4137	85	239
dsRNA_tag_4138	29	126
dsRNA_tag_4139	156	467
dsRNA_tag_414	55	155
dsRNA_tag_4140	25	112
dsRNA_tag_4141	350	1319
dsRNA_tag_4142	38	166
dsRNA_tag_4143	1088	141
dsRNA_tag_4144	226	1728
dsRNA_tag_4145	213	687
dsRNA_tag_4146	25	100
dsRNA_tag_4147	51	100
dsRNA_tag_4148	45	126
dsRNA_tag_4149	31	129
dsRNA_tag_415	2	148
dsRNA_tag_4150	241	648
dsRNA_tag_4151	44	164
dsRNA_tag_4152	49	173
dsRNA_tag_4153	295	912
dsRNA_tag_4154	162	268
dsRNA_tag_4155	98	304
dsRNA_tag_4156	64	203
dsRNA_tag_4157	70	209
dsRNA_tag_4158	136	2
dsRNA_tag_4159	44	176
dsRNA_tag_416	35	117
dsRNA_tag_4160	5	207
dsRNA_tag_4161	7	354
dsRNA_tag_4162	130	110
dsRNA_tag_4163	1268	3457
dsRNA_tag_4164	50	212
dsRNA_tag_4165	92	479
dsRNA_tag_4166	24	207
dsRNA_tag_4167	39	340
dsRNA_tag_4168	90	410
dsRNA_tag_4169	52	208
dsRNA_tag_417	164	490
dsRNA_tag_4170	20	117
dsRNA_tag_4171	164	426
dsRNA_tag_4172	47	194
dsRNA_tag_4173	39	140
dsRNA_tag_4174	139	320
dsRNA_tag_4175	39	104
dsRNA_tag_4176	40	131
dsRNA_tag_4177	40	109
dsRNA_tag_4178	33	117
dsRNA_tag_4179	159	41
dsRNA_tag_418	29	125
dsRNA_tag_4180	1892	2068
dsRNA_tag_4181	7	257
dsRNA_tag_4182	82	176
dsRNA_tag_4183	44	149
dsRNA_tag_4184	2718	2544
dsRNA_tag_4185	40	100
dsRNA_tag_4186	51	159
dsRNA_tag_4187	39	228
dsRNA_tag_4188	17	1914
dsRNA_tag_4189	386	1279
dsRNA_tag_419	61	208
dsRNA_tag_4190	59	221
dsRNA_tag_4191	108	163
dsRNA_tag_4192	42	246
dsRNA_tag_4193	81	332
dsRNA_tag_4194	49	148
dsRNA_tag_4195	106	308
dsRNA_tag_4196	120	413
dsRNA_tag_4197	3677	382
dsRNA_tag_4198	616	1849
dsRNA_tag_4199	140	599
dsRNA_tag_42	129	444
dsRNA_tag_420	54	223
dsRNA_tag_4200	78	204
dsRNA_tag_4201	32	101
dsRNA_tag_4202	36	168
dsRNA_tag_4203	54	258
dsRNA_tag_4204	30	144
dsRNA_tag_4205	64	224
dsRNA_tag_4206	43	174
dsRNA_tag_4207	43	185
dsRNA_tag_4208	305	486
dsRNA_tag_4209	91	216
dsRNA_tag_421	47	318
dsRNA_tag_4210	3	558
dsRNA_tag_4211	166	369
dsRNA_tag_4212	39	149
dsRNA_tag_4213	116	262
dsRNA_tag_4214	36	121
dsRNA_tag_4215	35	123
dsRNA_tag_4216	81	238
dsRNA_tag_4217	255	566
dsRNA_tag_4218	404	37846
dsRNA_tag_4219	36	110
dsRNA_tag_422	35	187
dsRNA_tag_4220	28	1990
dsRNA_tag_4221	72	198
dsRNA_tag_4222	42	206
dsRNA_tag_4223	17	255
dsRNA_tag_4224	28	104
dsRNA_tag_4225	22	103
dsRNA_tag_4226	86	219
dsRNA_tag_4227	51	183
dsRNA_tag_4228	908	1748
dsRNA_tag_4229	50	169
dsRNA_tag_423	47	86
dsRNA_tag_4230	869	616
dsRNA_tag_4231	25	99
dsRNA_tag_4232	194	162
dsRNA_tag_4233	2580	9681
dsRNA_tag_4234	2627	9262
dsRNA_tag_4235	174	167
dsRNA_tag_4236	20	105
dsRNA_tag_4237	135	1346
dsRNA_tag_4238	42	183
dsRNA_tag_4239	156	113
dsRNA_tag_424	56	177
dsRNA_tag_4240	1391	2115
dsRNA_tag_4241	43	207
dsRNA_tag_4242	138	1360
dsRNA_tag_4243	89	1031
dsRNA_tag_4244	53	264
dsRNA_tag_4245	2734	9707
dsRNA_tag_4246	2624	9555
dsRNA_tag_4247	1629	3189
dsRNA_tag_4248	2254	8153
dsRNA_tag_4249	40	131
dsRNA_tag_425	86	281
dsRNA_tag_4250	64	137
dsRNA_tag_4251	41	135
dsRNA_tag_4252	5329	19976
dsRNA_tag_4253	27	103
dsRNA_tag_4254	47	112
dsRNA_tag_4255	36	88
dsRNA_tag_4256	156	556
dsRNA_tag_4257	24	478
dsRNA_tag_4258	36	123
dsRNA_tag_4259	36	89
dsRNA_tag_426	21	109
dsRNA_tag_4260	15	117
dsRNA_tag_4261	32	94
dsRNA_tag_4262	38	102
dsRNA_tag_4263	85	184
dsRNA_tag_4264	28	117
dsRNA_tag_4265	17	120
dsRNA_tag_4266	39	172
dsRNA_tag_4267	51	174
dsRNA_tag_4268	46	102
dsRNA_tag_4269	15	110
dsRNA_tag_427	47	82
dsRNA_tag_4270	41	142
dsRNA_tag_4271	623	2961
dsRNA_tag_4272	35	124
dsRNA_tag_4273	200	10
dsRNA_tag_4274	237	840
dsRNA_tag_4275	69	129
dsRNA_tag_4276	163	311
dsRNA_tag_4277	49	77
dsRNA_tag_4278	548	1374
dsRNA_tag_4279	77	188
dsRNA_tag_428	17	117
dsRNA_tag_4280	73	168
dsRNA_tag_4281	51	184
dsRNA_tag_4282	26	130
dsRNA_tag_4283	21	107
dsRNA_tag_4284	13	166
dsRNA_tag_4285	40	118
dsRNA_tag_4286	51	234
dsRNA_tag_4287	51	206
dsRNA_tag_4288	41	134
dsRNA_tag_4289	29	692
dsRNA_tag_429	23	134
dsRNA_tag_4290	116	353
dsRNA_tag_4291	33	120
dsRNA_tag_4292	24	103
dsRNA_tag_4293	5	117
dsRNA_tag_4294	70	198
dsRNA_tag_4295	17	123
dsRNA_tag_4296	58	250
dsRNA_tag_4297	78	240
dsRNA_tag_4298	74	205
dsRNA_tag_4299	73	209
dsRNA_tag_43	40	155
dsRNA_tag_430	379	1244
dsRNA_tag_4300	60	206
dsRNA_tag_4301	58	81
dsRNA_tag_4302	44	189
dsRNA_tag_4303	38	233
dsRNA_tag_4304	36	107
dsRNA_tag_4305	102	251
dsRNA_tag_4306	79	266
dsRNA_tag_4307	498	862
dsRNA_tag_4308	59	151
dsRNA_tag_4309	58	132
dsRNA_tag_431	234	492
dsRNA_tag_4310	71	326
dsRNA_tag_4311	56	143
dsRNA_tag_4312	43	128
dsRNA_tag_4313	42	108
dsRNA_tag_4314	67	1768
dsRNA_tag_4315	421	50
dsRNA_tag_4316	188	352
dsRNA_tag_4317	50	156
dsRNA_tag_4318	41	100
dsRNA_tag_4319	40	94
dsRNA_tag_432	23	99
dsRNA_tag_4320	6346	12469
dsRNA_tag_4321	640	1432
dsRNA_tag_4322	98	156
dsRNA_tag_4323	410	949
dsRNA_tag_4324	44	124
dsRNA_tag_4325	32	94
dsRNA_tag_4326	21	110
dsRNA_tag_4327	59	151
dsRNA_tag_4328	16	106
dsRNA_tag_4329	113	1916
dsRNA_tag_433	9	2095
dsRNA_tag_4330	6	121
dsRNA_tag_4331	5	160
dsRNA_tag_4332	63	1866
dsRNA_tag_4333	43	1406
dsRNA_tag_4334	15	160
dsRNA_tag_4335	32	469
dsRNA_tag_4336	1	122
dsRNA_tag_4337	8	121
dsRNA_tag_4338	98	356
dsRNA_tag_4339	466	1202
dsRNA_tag_434	31	109
dsRNA_tag_4340	708	2133
dsRNA_tag_4341	202	624
dsRNA_tag_4342	50	106
dsRNA_tag_4343	18	108
dsRNA_tag_4344	48	177
dsRNA_tag_4345	55	186
dsRNA_tag_4346	35	124
dsRNA_tag_4347	281	1364
dsRNA_tag_4348	154	386
dsRNA_tag_4349	135	508
dsRNA_tag_435	92	244
dsRNA_tag_4350	149	330
dsRNA_tag_4351	30	104
dsRNA_tag_4352	749	1330
dsRNA_tag_4353	52	145
dsRNA_tag_4354	36	105
dsRNA_tag_4355	67	189
dsRNA_tag_4356	85	229
dsRNA_tag_4357	50	119
dsRNA_tag_4358	28	97
dsRNA_tag_4359	52	167
dsRNA_tag_436	71	110
dsRNA_tag_4360	100	191
dsRNA_tag_4361	39	127
dsRNA_tag_4362	36	124
dsRNA_tag_4363	31	121
dsRNA_tag_4364	45	90
dsRNA_tag_4365	46	167
dsRNA_tag_4366	312	1222
dsRNA_tag_4367	68	190
dsRNA_tag_4368	171	556
dsRNA_tag_4369	44	134
dsRNA_tag_437	32	95
dsRNA_tag_4370	1009	2237
dsRNA_tag_4371	58	202
dsRNA_tag_4372	21	133
dsRNA_tag_4373	106	421
dsRNA_tag_4374	10	126
dsRNA_tag_4375	109	250
dsRNA_tag_4376	241	84
dsRNA_tag_4377	61	185
dsRNA_tag_4378	417	950
dsRNA_tag_4379	54	143
dsRNA_tag_438	65	147
dsRNA_tag_4380	40	117
dsRNA_tag_4381	5	418
dsRNA_tag_4382	35	89
dsRNA_tag_4383	73	289
dsRNA_tag_4384	28	126
dsRNA_tag_4385	75	180
dsRNA_tag_4386	75	254
dsRNA_tag_4387	44	93
dsRNA_tag_4388	34	142
dsRNA_tag_4389	84	154
dsRNA_tag_439	39	89
dsRNA_tag_4390	174	462
dsRNA_tag_4391	32	102
dsRNA_tag_4392	52	129
dsRNA_tag_4393	41	117
dsRNA_tag_4394	142	284
dsRNA_tag_4395	46	104
dsRNA_tag_4396	59	131
dsRNA_tag_4397	106	297
dsRNA_tag_4398	42	115
dsRNA_tag_4399	27	97
dsRNA_tag_44	12	128
dsRNA_tag_440	32	90
dsRNA_tag_4400	346	1241
dsRNA_tag_4401	110	318
dsRNA_tag_4402	30	96
dsRNA_tag_4403	58	102
dsRNA_tag_4404	20	109
dsRNA_tag_4405	77	296
dsRNA_tag_4406	428	1281
dsRNA_tag_4407	33	117
dsRNA_tag_4408	8	166
dsRNA_tag_4409	105	250
dsRNA_tag_441	31	171
dsRNA_tag_4410	39	178
dsRNA_tag_4411	29	106
dsRNA_tag_4412	31	156
dsRNA_tag_4413	57	212
dsRNA_tag_4414	41	133
dsRNA_tag_4415	50	82
dsRNA_tag_4416	117	539
dsRNA_tag_4417	36	89
dsRNA_tag_4418	54	137
dsRNA_tag_4419	143	301
dsRNA_tag_442	41	211
dsRNA_tag_4420	46	217
dsRNA_tag_4421	292	1223
dsRNA_tag_4422	79	247
dsRNA_tag_4423	90	252
dsRNA_tag_4424	80	223
dsRNA_tag_4425	11	129
dsRNA_tag_4426	13	112
dsRNA_tag_4427	42	105
dsRNA_tag_4428	102	304
dsRNA_tag_4429	54	170
dsRNA_tag_443	79	241
dsRNA_tag_4430	41	99
dsRNA_tag_4431	134	271
dsRNA_tag_4432	31	96
dsRNA_tag_4433	54	255
dsRNA_tag_4434	41	153
dsRNA_tag_4435	58	105
dsRNA_tag_4436	358	867
dsRNA_tag_4437	35	133
dsRNA_tag_4438	86	219
dsRNA_tag_4439	123	196
dsRNA_tag_444	69	132
dsRNA_tag_4440	46	146
dsRNA_tag_4441	40	182
dsRNA_tag_4442	49	117
dsRNA_tag_4443	4	483
dsRNA_tag_4444	56	140
dsRNA_tag_4445	73	72
dsRNA_tag_4446	48	91
dsRNA_tag_4447	126	13
dsRNA_tag_4448	131	172
dsRNA_tag_4449	40	164
dsRNA_tag_445	39	145
dsRNA_tag_4450	33	119
dsRNA_tag_4451	2	144
dsRNA_tag_4452	102	446
dsRNA_tag_4453	16	131
dsRNA_tag_4454	26	108
dsRNA_tag_4455	17	105
dsRNA_tag_4456	189	5
dsRNA_tag_4457	45	130
dsRNA_tag_4458	193	430
dsRNA_tag_4459	78	257
dsRNA_tag_446	68	142
dsRNA_tag_4460	47	261
dsRNA_tag_4461	87	180
dsRNA_tag_4462	64	126
dsRNA_tag_4463	57	135
dsRNA_tag_4464	40	247
dsRNA_tag_4465	15	133
dsRNA_tag_4466	41	199
dsRNA_tag_4467	84	202
dsRNA_tag_4468	69	162
dsRNA_tag_4469	424	1063
dsRNA_tag_447	130	449
dsRNA_tag_4470	10	214
dsRNA_tag_4471	39	148
dsRNA_tag_4472	35	112
dsRNA_tag_4473	97	249
dsRNA_tag_4474	41	237
dsRNA_tag_4475	49	107
dsRNA_tag_4476	47	110
dsRNA_tag_4477	36	107
dsRNA_tag_4478	47	99
dsRNA_tag_4479	50	84
dsRNA_tag_448	61	179
dsRNA_tag_4480	158	122
dsRNA_tag_4481	45	126
dsRNA_tag_4482	76	173
dsRNA_tag_4483	28	99
dsRNA_tag_4484	49	250
dsRNA_tag_4485	24	116
dsRNA_tag_4486	31	101
dsRNA_tag_4487	41	118
dsRNA_tag_4488	78	188
dsRNA_tag_4489	152	428
dsRNA_tag_449	84	228
dsRNA_tag_4490	60	136
dsRNA_tag_4491	76	322
dsRNA_tag_4492	127	314
dsRNA_tag_4493	115	233
dsRNA_tag_4494	105	233
dsRNA_tag_4495	130	232
dsRNA_tag_4496	106	278
dsRNA_tag_4497	101	252
dsRNA_tag_4498	202	615
dsRNA_tag_4499	118	226
dsRNA_tag_45	6	125
dsRNA_tag_450	54	116
dsRNA_tag_4500	80	217
dsRNA_tag_4501	36	105
dsRNA_tag_4502	44	157
dsRNA_tag_4503	247	491
dsRNA_tag_4504	68	152
dsRNA_tag_4505	18	106
dsRNA_tag_4506	29	111
dsRNA_tag_4507	38	236
dsRNA_tag_4508	69	131
dsRNA_tag_4509	45	229
dsRNA_tag_451	95	271
dsRNA_tag_4510	3341	10200
dsRNA_tag_4511	780	2640
dsRNA_tag_4512	40	107
dsRNA_tag_4513	125	438
dsRNA_tag_4514	264	494
dsRNA_tag_4515	75	183
dsRNA_tag_4516	127	308
dsRNA_tag_4517	55	141
dsRNA_tag_4518	48	131
dsRNA_tag_4519	12	1537
dsRNA_tag_452	68	238
dsRNA_tag_4520	112	215
dsRNA_tag_4521	27	156
dsRNA_tag_4522	23	108
dsRNA_tag_4523	17	122
dsRNA_tag_4524	72	213
dsRNA_tag_4525	40	117
dsRNA_tag_4526	65	161
dsRNA_tag_4527	29	133
dsRNA_tag_4528	49	114
dsRNA_tag_4529	569	1315
dsRNA_tag_453	179	797
dsRNA_tag_4530	2532	9499
dsRNA_tag_4531	110	180
dsRNA_tag_4532	42	80
dsRNA_tag_4533	281	1128
dsRNA_tag_4534	73	158
dsRNA_tag_4535	34	134
dsRNA_tag_4536	87	81
dsRNA_tag_4537	1321	4599
dsRNA_tag_4538	42	97
dsRNA_tag_4539	38	121
dsRNA_tag_454	78	228
dsRNA_tag_4540	315	1252
dsRNA_tag_4541	92	261
dsRNA_tag_4542	94	306
dsRNA_tag_4543	33	118
dsRNA_tag_4544	27	123
dsRNA_tag_4545	44	80
dsRNA_tag_4546	81	378
dsRNA_tag_4547	51	213
dsRNA_tag_4548	192	460
dsRNA_tag_4549	20	114
dsRNA_tag_455	72	168
dsRNA_tag_4550	59	221
dsRNA_tag_4551	268	1344
dsRNA_tag_4552	254	797
dsRNA_tag_4553	57	258
dsRNA_tag_4554	6	200
dsRNA_tag_4555	54	187
dsRNA_tag_4556	97	198
dsRNA_tag_4557	86	321
dsRNA_tag_4558	54	108
dsRNA_tag_4559	29	115
dsRNA_tag_456	38	127
dsRNA_tag_4560	50	198
dsRNA_tag_4561	641	2034
dsRNA_tag_4562	101	390
dsRNA_tag_4563	215	277
dsRNA_tag_4564	35	142
dsRNA_tag_4565	33	118
dsRNA_tag_4566	67	221
dsRNA_tag_4567	87	351
dsRNA_tag_4568	3	183
dsRNA_tag_4569	31	109
dsRNA_tag_457	29	119
dsRNA_tag_4570	35	93
dsRNA_tag_4571	26	133
dsRNA_tag_4572	43	94
dsRNA_tag_4573	178	624
dsRNA_tag_4574	4407	12266
dsRNA_tag_4575	146	516
dsRNA_tag_4576	102	348
dsRNA_tag_4577	61	167
dsRNA_tag_4578	194	406
dsRNA_tag_4579	21	108
dsRNA_tag_458	42	135
dsRNA_tag_4580	55	278
dsRNA_tag_4581	135	256
dsRNA_tag_4582	81	131
dsRNA_tag_4583	52	135
dsRNA_tag_4584	34	184
dsRNA_tag_4585	164	581
dsRNA_tag_4586	9270	25224
dsRNA_tag_4587	251	722
dsRNA_tag_4588	251	722
dsRNA_tag_4589	2563	3890
dsRNA_tag_459	450	1203
dsRNA_tag_4590	29	110
dsRNA_tag_4591	45	90
dsRNA_tag_4592	62	173
dsRNA_tag_4593	642	2473
dsRNA_tag_4594	133	231
dsRNA_tag_4595	72	83
dsRNA_tag_4596	44	114
dsRNA_tag_4597	97	1046
dsRNA_tag_4598	25	104
dsRNA_tag_4599	411	1124
dsRNA_tag_46	18	556
dsRNA_tag_460	35	110
dsRNA_tag_4600	44	172
dsRNA_tag_4601	28	110
dsRNA_tag_4602	35	133
dsRNA_tag_4603	241	548
dsRNA_tag_4604	45	160
dsRNA_tag_4605	39	102
dsRNA_tag_4606	77	148
dsRNA_tag_4607	45	104
dsRNA_tag_4608	45	821
dsRNA_tag_4609	29	103
dsRNA_tag_461	43	113
dsRNA_tag_4610	65	149
dsRNA_tag_4611	27	116
dsRNA_tag_4612	44	97
dsRNA_tag_4613	47	216
dsRNA_tag_4614	74	4995
dsRNA_tag_4615	23	138
dsRNA_tag_4616	37	285
dsRNA_tag_4617	161	602
dsRNA_tag_4618	59	264
dsRNA_tag_4619	30	107
dsRNA_tag_462	26	135
dsRNA_tag_4620	74	134
dsRNA_tag_4621	55	172
dsRNA_tag_4622	22	137
dsRNA_tag_4623	32	176
dsRNA_tag_4624	77	264
dsRNA_tag_4625	67	243
dsRNA_tag_4626	55	134
dsRNA_tag_4627	76	149
dsRNA_tag_4628	405	1364
dsRNA_tag_4629	45	119
dsRNA_tag_463	43	132
dsRNA_tag_4630	127	307
dsRNA_tag_4631	42	97
dsRNA_tag_4632	38	85
dsRNA_tag_4633	47	86
dsRNA_tag_4634	68	226
dsRNA_tag_4635	87	257
dsRNA_tag_4636	38	85
dsRNA_tag_4637	61	240
dsRNA_tag_4638	143	481
dsRNA_tag_4639	59	78
dsRNA_tag_464	59	160
dsRNA_tag_4640	56	96
dsRNA_tag_4641	58	248
dsRNA_tag_4642	77	235
dsRNA_tag_4643	38	124
dsRNA_tag_4644	29	135
dsRNA_tag_4645	99	239
dsRNA_tag_4646	45	103
dsRNA_tag_4647	417	669
dsRNA_tag_4648	262	706
dsRNA_tag_4649	245	797
dsRNA_tag_465	23	148
dsRNA_tag_4650	28	147
dsRNA_tag_4651	68	96
dsRNA_tag_4652	46	101
dsRNA_tag_4653	32	111
dsRNA_tag_4654	49	131
dsRNA_tag_4655	198	365
dsRNA_tag_4656	91	459
dsRNA_tag_4657	50	142
dsRNA_tag_4658	44	97
dsRNA_tag_4659	103	348
dsRNA_tag_466	40	99
dsRNA_tag_4660	75	364
dsRNA_tag_4661	54	71
dsRNA_tag_4662	155	7890
dsRNA_tag_4663	90	420
dsRNA_tag_4664	80	229
dsRNA_tag_4665	4	152
dsRNA_tag_4666	85	291
dsRNA_tag_4667	40	160
dsRNA_tag_4668	106	192
dsRNA_tag_4669	18	124
dsRNA_tag_467	349	942
dsRNA_tag_4670	44	131
dsRNA_tag_4671	120	397
dsRNA_tag_4672	35	90
dsRNA_tag_4673	31	170
dsRNA_tag_4674	55	269
dsRNA_tag_4675	154	321
dsRNA_tag_4676	170	333
dsRNA_tag_4677	84	629
dsRNA_tag_4678	97	302
dsRNA_tag_4679	90	320
dsRNA_tag_468	87	318
dsRNA_tag_4680	119	249
dsRNA_tag_4681	773	2033
dsRNA_tag_4682	1405	4029
dsRNA_tag_4683	739	2205
dsRNA_tag_4684	185	466
dsRNA_tag_4685	57	203
dsRNA_tag_4686	50	126
dsRNA_tag_4687	95	152
dsRNA_tag_4688	234	1033
dsRNA_tag_4689	61	155
dsRNA_tag_469	176	461
dsRNA_tag_4690	177	290
dsRNA_tag_4691	31	102
dsRNA_tag_4692	45	166
dsRNA_tag_4693	113	390
dsRNA_tag_4694	177	20
dsRNA_tag_4695	254	5
dsRNA_tag_4696	10	292
dsRNA_tag_4697	222	5769
dsRNA_tag_4698	207	5576
dsRNA_tag_4699	121	259
dsRNA_tag_47	8	127
dsRNA_tag_470	67	154
dsRNA_tag_4700	179	487
dsRNA_tag_4701	36	114
dsRNA_tag_4702	102	320
dsRNA_tag_4703	58	249
dsRNA_tag_4704	12	315
dsRNA_tag_4705	9	174
dsRNA_tag_4706	19	146
dsRNA_tag_4707	15	352
dsRNA_tag_4708	10	207
dsRNA_tag_4709	6	144
dsRNA_tag_471	36	125
dsRNA_tag_4710	21	141
dsRNA_tag_4711	31	94
dsRNA_tag_4712	22	599
dsRNA_tag_4713	2610	5918
dsRNA_tag_4714	5	157
dsRNA_tag_4715	412	1356
dsRNA_tag_4716	89	201
dsRNA_tag_4717	171	361
dsRNA_tag_4718	110	324
dsRNA_tag_4719	84	223
dsRNA_tag_472	61	163
dsRNA_tag_4720	69	367
dsRNA_tag_4721	30	92
dsRNA_tag_4722	114	304
dsRNA_tag_4723	31	144
dsRNA_tag_4724	23	104
dsRNA_tag_4725	90	205
dsRNA_tag_4726	73	306
dsRNA_tag_4727	163	552
dsRNA_tag_4728	78	290
dsRNA_tag_4729	71	225
dsRNA_tag_473	77	158
dsRNA_tag_4730	43	126
dsRNA_tag_4731	152	511
dsRNA_tag_4732	65	170
dsRNA_tag_4733	49	120
dsRNA_tag_4734	33	102
dsRNA_tag_4735	157	546
dsRNA_tag_4736	31	95
dsRNA_tag_4737	72	241
dsRNA_tag_4738	37	91
dsRNA_tag_4739	23	109
dsRNA_tag_474	123	258
dsRNA_tag_4740	111	316
dsRNA_tag_4741	85	251
dsRNA_tag_4742	177	388
dsRNA_tag_4743	4	506
dsRNA_tag_4744	170	477
dsRNA_tag_4745	55	177
dsRNA_tag_4746	36	113
dsRNA_tag_4747	127	365
dsRNA_tag_4748	109	265
dsRNA_tag_4749	621	2178
dsRNA_tag_475	60	149
dsRNA_tag_4750	46	139
dsRNA_tag_4751	285	1200
dsRNA_tag_4752	35	192
dsRNA_tag_4753	57	118
dsRNA_tag_4754	43	147
dsRNA_tag_4755	168	74
dsRNA_tag_4756	30	112
dsRNA_tag_4757	51	183
dsRNA_tag_4758	21	266
dsRNA_tag_4759	22	152
dsRNA_tag_476	51	188
dsRNA_tag_4760	75	242
dsRNA_tag_4761	24	128
dsRNA_tag_4762	168	532
dsRNA_tag_4763	46	189
dsRNA_tag_4764	45	234
dsRNA_tag_4765	82	157
dsRNA_tag_4766	17	116
dsRNA_tag_4767	55	145
dsRNA_tag_4768	24	109
dsRNA_tag_4769	145	471
dsRNA_tag_477	9787	24730
dsRNA_tag_4770	88	208
dsRNA_tag_4771	128	462
dsRNA_tag_4772	46	186
dsRNA_tag_4773	53	182
dsRNA_tag_4774	88	260
dsRNA_tag_4775	36	119
dsRNA_tag_4776	717	1165
dsRNA_tag_4777	49	112
dsRNA_tag_4778	85	148
dsRNA_tag_4779	47	135
dsRNA_tag_478	177	369
dsRNA_tag_4780	40	143
dsRNA_tag_4781	56	195
dsRNA_tag_4782	135	324
dsRNA_tag_4783	3130	8945
dsRNA_tag_4784	29	123
dsRNA_tag_4785	4	129
dsRNA_tag_4786	253	693
dsRNA_tag_4787	42	102
dsRNA_tag_4788	230	779
dsRNA_tag_4789	48	113
dsRNA_tag_479	45	131
dsRNA_tag_4790	513	2393
dsRNA_tag_4791	57	243
dsRNA_tag_4792	4979	8584
dsRNA_tag_4793	27	99
dsRNA_tag_4794	56	112
dsRNA_tag_4795	85	276
dsRNA_tag_4796	22	105
dsRNA_tag_4797	262	572
dsRNA_tag_4798	17	105
dsRNA_tag_4799	73	93
dsRNA_tag_48	5	347
dsRNA_tag_480	34	101
dsRNA_tag_4800	175	377
dsRNA_tag_4801	7	192
dsRNA_tag_4802	128	439
dsRNA_tag_4803	41	91
dsRNA_tag_4804	33	145
dsRNA_tag_4805	39	186
dsRNA_tag_4806	88	339
dsRNA_tag_4807	199	610
dsRNA_tag_4808	81	235
dsRNA_tag_4809	267	903
dsRNA_tag_481	32	238
dsRNA_tag_4810	44	140
dsRNA_tag_4811	108	292
dsRNA_tag_4812	34	120
dsRNA_tag_4813	10	256
dsRNA_tag_4814	63	110
dsRNA_tag_4815	216	504
dsRNA_tag_4816	72	348
dsRNA_tag_4817	68	124
dsRNA_tag_4818	72	158
dsRNA_tag_4819	73	83
dsRNA_tag_482	28	104
dsRNA_tag_4820	77	90
dsRNA_tag_4821	90	204
dsRNA_tag_4822	236	864
dsRNA_tag_4823	19	113
dsRNA_tag_4824	70	302
dsRNA_tag_4825	47	256
dsRNA_tag_4826	36	203
dsRNA_tag_4827	22	153
dsRNA_tag_4828	94	388
dsRNA_tag_4829	59	168
dsRNA_tag_483	72	241
dsRNA_tag_4830	1312	2894
dsRNA_tag_4831	38	109
dsRNA_tag_4832	247	84
dsRNA_tag_4833	1030	2346
dsRNA_tag_4834	55	133
dsRNA_tag_4835	39	91
dsRNA_tag_4836	87	260
dsRNA_tag_4837	156	390
dsRNA_tag_4838	1253	4022
dsRNA_tag_4839	31	189
dsRNA_tag_484	31	131
dsRNA_tag_4840	38	298
dsRNA_tag_4841	10	168
dsRNA_tag_4842	106	557
dsRNA_tag_4843	44	129
dsRNA_tag_4844	72	327
dsRNA_tag_4845	101	226
dsRNA_tag_4846	91	209
dsRNA_tag_4847	45	146
dsRNA_tag_4848	271	756
dsRNA_tag_4849	21	123
dsRNA_tag_485	115	331
dsRNA_tag_4850	172	396
dsRNA_tag_4851	45	328
dsRNA_tag_4852	186	434
dsRNA_tag_4853	642	1649
dsRNA_tag_4854	60	143
dsRNA_tag_4855	673	1989
dsRNA_tag_4856	482	1254
dsRNA_tag_4857	107	365
dsRNA_tag_4858	34	108
dsRNA_tag_4859	241	527
dsRNA_tag_486	41	125
dsRNA_tag_4860	28	132
dsRNA_tag_4861	242	783
dsRNA_tag_4862	41	162
dsRNA_tag_4863	73	119
dsRNA_tag_4864	41	110
dsRNA_tag_4865	30	106
dsRNA_tag_4866	157	550
dsRNA_tag_4867	15	116
dsRNA_tag_4868	119	228
dsRNA_tag_4869	137	301
dsRNA_tag_487	6711	7660
dsRNA_tag_4870	49	134
dsRNA_tag_4871	256	437
dsRNA_tag_4872	38	84
dsRNA_tag_4873	240	481
dsRNA_tag_4874	143	1209
dsRNA_tag_4875	41	123
dsRNA_tag_4876	130	453
dsRNA_tag_4877	417	1194
dsRNA_tag_4878	423	1111
dsRNA_tag_4879	43	94
dsRNA_tag_488	70	155
dsRNA_tag_4880	2	145
dsRNA_tag_4881	269	1862
dsRNA_tag_4882	34	94
dsRNA_tag_4883	22	122
dsRNA_tag_4884	33	96
dsRNA_tag_4885	27	111
dsRNA_tag_4886	61	193
dsRNA_tag_4887	61	185
dsRNA_tag_4888	5214	11477
dsRNA_tag_4889	54	151
dsRNA_tag_489	44	156
dsRNA_tag_4890	30	135
dsRNA_tag_4891	38	106
dsRNA_tag_4892	123	316
dsRNA_tag_4893	53	120
dsRNA_tag_4894	40	112
dsRNA_tag_4895	49	142
dsRNA_tag_4896	76	192
dsRNA_tag_4897	31	94
dsRNA_tag_4898	50	167
dsRNA_tag_4899	7	234
dsRNA_tag_49	1	141
dsRNA_tag_490	39	114
dsRNA_tag_4900	36	90
dsRNA_tag_4901	84	325
dsRNA_tag_4902	68	223
dsRNA_tag_4903	395	1524
dsRNA_tag_4904	50	188
dsRNA_tag_4905	30	98
dsRNA_tag_4906	23	196
dsRNA_tag_4907	37	131
dsRNA_tag_4908	94	306
dsRNA_tag_4909	43	82
dsRNA_tag_491	492	83
dsRNA_tag_4910	135	531
dsRNA_tag_4911	36	179
dsRNA_tag_4912	73	50
dsRNA_tag_4913	18	105
dsRNA_tag_4914	40	82
dsRNA_tag_4915	216	555
dsRNA_tag_4916	102	128
dsRNA_tag_4917	12	127
