	Exp.hl60.log2FC_120h	Exp.hl60.pval_120h	Exp.kg1.log2FC	Exp.kg1.pval	Exp.molm14.log2FC	Exp.molm14.pval	Exp.ociaml2.log2FC	Exp.ociaml2.pval	Exp.ociaml3.log2FC	Exp.ociaml3.pval	Exp.thp1.log2FC	Exp.thp1.pval	Stbl.hl60.logFC	Stbl.hl60.pval	Stbl.kg1.logFC	Stbl.kg1.pval	Stbl.molm14.logFC	Stbl.molm14.pval	Stbl.ociaml2.logFC	Stbl.ociaml2.pval	Stbl.ociaml3.logFC	Stbl.ociaml3.pval	Stbl.thp1.logFC	Stbl.thp1.pval	TE.Estimate_treatmentDRUG	TE.fdr_Pr...z.._treatmentDRUG	Rho.Mann-Whitney p-value	Rho.rho score	Gamma.Mann-Whitney p-value	Gamma.gamma score
CAP1	-0.605867247116537	4.16629192190245e-05	0.22823920798045497	0.19455338580908302	0.11326476583847599	0.6188340691704101	0.19004516979254202	0.309002531734326	0.10927648037369199	0.634171038877063	0.142422445218853	0.47534691879673896	-0.0954905686680046	0.5503943800947271	-0.0522229864618234	0.764318268210662	0.0529335741787339	0.734747713200119	-0.0796217946702639	0.5739202419116861	-0.138635555228587	0.38582213050658504	-0.0420099595571536	0.675775438478426	0.17148296079426698	0.45586169300467894	0.218904545987	-0.0384443823248	0.437093935708	-0.0111582598767
OMA1	-0.562167179692818	0.00024001855316235202	-0.104541258290626	0.682631685845632	0.5241394940617989	0.18460278920883105	0.48039775244265004	0.0862225155243517	0.362460035912381	0.21040929321289897	-0.10319532179456697	0.738220511924033	0.11622405895230999	0.618305616802158	-0.132255186271642	0.5933938912734339	0.129846510821727	0.22300712725458105	0.11862175543291399	0.376477331537294	0.20073956889568303	0.160424468536431	0.34169345522368605	0.00979343061288912	0.024072209635617	0.9866131543946841	0.311651540423	0.0587470778126	0.802290812552	-0.00425017734254
OSBPL9	-0.560828162962677	0.00624955867197844	0.0523666288354024	0.6834667144617089	0.30580813596866196	0.0466873260568657	-0.475044320190861	0.0250162632265004	0.0979598457589072	0.626500084231573	-0.0965233267217782	0.5580537925155029	-0.242969189130253	0.21700570957688398	-1.8544399061211102e-06	0.999982950581065	0.11679067936874099	0.366142263583359	0.0433255351512869	0.665141470941562	0.186234007117563	0.153630104764657	0.0059386154027171	0.949357636879443	0.29499753061915196	0.678426934516429	0.574118566061	-0.021354313478	0.264670195841	0.0345943346652
WASF2	-0.545596348188359	0.00055986781799281	-0.101527796161364	0.49202812555865294	0.14869058752507097	0.388061440989889	0.00048393647795657197	0.9972306487896909	-0.0490929962930694	0.8200617884824641	-0.20124325525874398	0.23019648120679898	-0.7624711966768961	0.0036699509444331796	-0.21791238187905104	0.13896086557137302	-0.19044672396069798	0.550286064233746	0.0522301182894321	0.683572750670045	0.724103734967502	0.0116401266654078	0.20125552413416697	0.24064241037373602	-0.151316136036318	0.829025487502009	0.242620880268	0.0467381504187	0.652937328809	-0.00773126624581
PCYOX1	-0.51919251456725	1.34946278508575e-05	0.611704029233861	0.00042880302736112	0.766730068327716	0.000165082079700386	0.11180546495159101	0.49106289381085	0.27009828630557	0.169636012174194	-0.16867990579909	0.222198198017826	0.34190570679571003	0.0593585702694955	0.429774018282085	0.00159390587504944	0.5589554313771059	0.00022022956614867997	0.0935161008570613	0.572705156386468	0.212204983073443	0.127424407400441	-0.243892709517427	0.0282328026939949	-0.130472007517172	0.9279070139804259	0.259402660074	-0.0337571532715	0.444041574805	-0.0168658137934
HADHB	-0.47003012635541297	0.12882204798666	0.0262803642069061	0.8688872855594151	0.29265101880547	0.075520517635151	-0.0260242653486937	0.894989362075456	-0.163435693405231	0.32936102356592	-0.00595028574834232	0.970265029585869	0.0164088409056008	0.9107294940498741	-0.19387019886971696	0.0886120316274963	-0.0197593135325	0.871713708167879	-0.065625393845368	0.5349456561686871	-0.0794923467881434	0.491497526830118	-0.119892198237794	0.251059618969535	-0.00589969784247	0.9918166061054009	0.328992914095	0.0391845191966	0.125618724485	-0.0385232251424
MIER1	-0.469522064689442	0.00977115301167247	-0.0760865729157893	0.5852654589184489	0.25090597337735804	0.119366696585724	0.0389467418293631	0.7847391618562659	0.15929723283919198	0.364707825090937	0.0315711269538842	0.838566652240769	-0.0512428755713306	0.863556151894508	0.0126203219244948	0.9276808256135459	0.0291426565269365	0.799140710345065	0.0536187512953149	0.5760236503465981	0.21874411361249696	0.154152068423867	0.175402922805023	0.18026830711545103	0.7134800287112479	0.221058431822291	0.505837896098	0.0695920686064	0.835482020339	0.00275880450796
SMPD4	-0.426189711845425	0.3743541923384221	0.12408429160826599	0.49153479513622406	-0.0325593869729541	0.903723139132981	-0.428219308119834	0.158265458614536	-0.306427990694391	0.139623147240306	0.21975427627337898	0.19628237332923104	-0.24220114879752397	0.249191309636785	-0.129418942204428	0.286879400458967	-0.222317561250825	0.0831894939232175	-0.21138368371272	0.14346712779447102	-0.195383416386428	0.31894029976124105	0.0429976172660202	0.620636971793366	0.20821281228833102	0.696412113865881	0.909874568942	-0.0196820712654	0.878205283424	-0.0786005002119
LMO4	-0.422088143653012	0.00037485063484158103	0.5953495552153321	0.0012338980220968	-0.132533804483888	0.4611962181324121	-0.10833306038219001	0.569185418015158	0.29732920186030704	0.22191587149416	0.164638800944926	0.326352193859311	-0.251707760318272	0.32385281205563	0.22603452588776898	0.12008185576876199	-0.0803607819182871	0.48370913632184004	0.32760835170804303	0.0927158143799276	-0.0785829476672272	0.5178665366895839	0.0403309713199964	0.6816544974783039	-0.12279700000853801	0.927342911990082	0.020828001978	-0.0850826853317	0.122141821666	0.0282576065561
RPS8	-0.41745563662178903	0.36845522678118603	-0.127725902015367	0.45991297982325396	-0.0251631682826794	0.853241671767631	0.07494668277312401	0.583810757971195	0.12090534897702802	0.505399790473019	-0.0739166028257083	0.647212535692681	-0.21113954667941898	0.268188527248307	-0.10913130192336	0.43462053425043606	-0.0152976137472943	0.8907712052604809	-0.009839073726275998	0.9355569923964541	0.0209404607334204	0.904289691339527	-0.125402272895792	0.300937406341891	-0.220617471924646	0.161506869853351	0.896843367949	0.00552229368996	0.381488460747	-0.0621744858699
RBMS1	-0.39674429200046396	0.00121044880433704	0.330346225132594	0.0552649336198315	0.490717581633746	0.00207250597154602	0.0956317148874808	0.513764672003552	0.328135636092245	0.0791083736693752	0.289396779746954	0.0577150346060802	0.34267943070140994	0.00794036913831073	0.24469792042611896	0.0228441586626192	0.44644654697404795	0.00115958026612714	0.0294895104752923	0.739885063032583	0.28355680650966303	0.0166554403425451	0.19588820353165304	0.0434249352674604	0.200059911118774	0.8795273370210859	0.233856444732	0.0363417615441	0.534367417884	-0.00826448005346
NUP133	-0.3939229926377679	0.0569861152632433	-0.0603403267423958	0.7846947938069729	-0.152373349077027	0.31284288093273604	-0.157978252453105	0.269956510651762	-0.10782261186844999	0.630149022828372	0.0384560124009194	0.816917370579523	0.0466226529421098	0.7764442944697121	-0.014300406720129999	0.921430636391583	-0.155813614873546	0.144813404118859	-0.0632398168353853	0.5748017610549979	0.139628561492327	0.27597387033665804	0.102783008921745	0.47780041889409497	0.21653037339355	0.6002123998604549	0.114428428551	-0.0949337535727	0.366229960913	-0.0327225547831
TRAPPC12	-0.34762949515432107	0.0767200483482623	-0.160047353589432	0.431588490776176	-0.0152248921607173	0.9550969794385129	0.0817795342935929	0.7488071463756409	-0.6432351117710939	0.0132664010609353	-0.0924833727782466	0.6991643243700129	-0.0863637373664201	0.5547836714151129	-0.16559703365529402	0.23630279127358303	-0.249655906635043	0.0788420117806817	-0.0946227484492712	0.325388758639683	-0.18751544871383302	0.11894366525066499	-0.000690514124159347	0.994039482513106	-0.105240444566164	0.95469049887309	0.697124767246	-0.0196600674619	0.29831462338	-0.013818822767
THUMPD2	-0.343407821112317	0.47945083333671296	0.84440270689085	0.22499356196040698	-0.126240787860397	0.8070712036905059	-0.49453275132377794	0.674802981159793	0.590518230989004	0.48385845250061293	-0.21669648504225303	0.813703578726693	-0.19660097844467103	0.342181712568928	0.175970585977378	0.182621546024792	0.11659750260825301	0.24287141412453198	0.103722734366357	0.271721760730085	0.0878592943103942	0.48970159672265	0.0940289461494926	0.273574621643564	0.779905081646937	0.535303493656139	0.00727379972602	-0.150253154784	0.198647840073	0.0136398230338
AK2	-0.341736376409795	0.00021069610060025	-0.0932049788419084	0.649277578595579	0.279389493376111	0.263479003405434	-0.0798269080485707	0.6945468149360869	-0.19202354644657899	0.478137845754159	-0.0735630661877403	0.749959588938737	-0.000249602764251997	0.9989497014750021	-0.0617990883573014	0.664671652917452	0.11272700215853998	0.26452227584764	0.15064044446238697	0.13044324349254	-0.0888011620556427	0.42671101628721103	-0.0143189207657321	0.8876472211634799	-0.026579606979876	0.9693253293759921	0.946334804655	0.00369961713937	0.000110503884859	-0.345373692717
EGLN1	-0.338137568948215	0.0461334219959892	0.146899663507861	0.48193383713871396	-0.188476612375471	0.245406079000883	0.0480703829457971	0.76100717398561	0.45094275037943604	0.0709636864764656	-0.265974941097482	0.11561311910707099	-0.113596389744254	0.555199489440395	0.0726550573952368	0.46621546989813795	-0.0787842018022805	0.376560235109182	-0.0562998249310893	0.565640878114008	0.585545998344278	0.000514392511136808	0.0109599387428919	0.8923020748435551	0.023463321885793	0.9892463781653531	0.0569528708039	0.0915642279424	0.755409992065	0.0102706472433
TMEM131	-0.335043733637041	0.0061711982270674605	-0.0935772728295603	0.560428525570505	0.05796418112509401	0.7299469269702309	0.0279491105586063	0.8563246819018009	-0.0174749813142521	0.9319475662692099	-0.107840171572739	0.465269501778101	-0.135682522622441	0.436509348640925	-0.351168174676318	0.00240871215086149	-0.0789731533639267	0.49864347840498	-0.13369085114655302	0.18667454563395702	-0.202671310009013	0.12138950647496302	-0.21534084265360698	0.0412914394492996	0.063920726472529	0.9327260658617259	0.0222428220123	0.161287793937	0.0026579687488	-0.0662090849924
KCNAB2	-0.32467512609530896	0.0108870688534435	-0.0356356597632961	0.784650972464364	0.174080582565946	0.29925262671617303	0.0156887256907	0.9266732009181279	-0.0939693250354642	0.611096886431013	-0.23391121466659803	0.200766710996605	0.0998348514202116	0.371679053285011	-0.0511274170584104	0.7168215616028709	0.0859919060499942	0.558439745179047	-0.0231365985329635	0.821661477410556	0.0206865580808166	0.86902552790038	-0.19675438792693303	0.142697115799746	0.345467657495877	0.30542126073367	0.164212908086	-0.0824316079637	0.465770513723	-0.023505544169
PEX14	-0.32225038325626193	0.21717595239048101	0.104181136860497	0.6300510684576021	-1.1261159758710302	0.0134392185817299	-0.35037409274446896	0.270455515812234	-0.33207352329542894	0.24036358317897302	0.0613192454890277	0.869668531203205	-0.11573865707261	0.35287396422618106	-0.0620540362783093	0.6439330189315899	-0.12004598501842899	0.20411882723428199	-0.295132751518891	0.0547667470665771	0.0691395321193446	0.641084606438609	-0.0760848968371226	0.500233895225068	0.555847187746094	0.6988011412815981	0.669145944717	-0.0212948771286	0.00774609392742	0.0535339579793
UXS1	-0.321897972193011	0.0006004092812970191	0.19094914621541897	0.20968244090442698	0.243154649140202	0.248492928851004	0.173409086727419	0.33853989340881707	0.5961947122454879	0.0780534593024697	0.23225986965655498	0.0993920528428452	0.0188791653659319	0.8853183003873341	0.28814518085979995	0.0479546080001686	-0.130965246389245	0.24426522406941897	0.346416577713659	0.0152967744273198	0.472349362150842	0.0236832129939938	0.038084228744444	0.794922911676314	0.37924559082920795	0.64277120467366	0.876484106384	-0.0132568261875	0.443045211699	0.0159550422982
INTS7	-0.319892023587057	0.28105537882947496	-0.13600666137196302	0.575005051668543	-0.21057519335268401	0.29252376780789	-0.14536998844797	0.30400991020791496	-0.138062222791602	0.5543824599034879	-0.0982934208784201	0.6122238142747111	0.0035869130261704796	0.9842802588214341	-0.15409244333652403	0.394442796250199	0.18098200962453698	0.116301173587135	-0.0575018925689569	0.518574231508127	0.16989653520725798	0.163582330645939	0.0758155599694282	0.41814983626244	-0.15074744764935802	0.8531154862438219	0.229887917578	-0.179353543865	0.973278962899	-0.0293326938722
SZRD1	-0.315713326712392	0.23900371793572303	-0.137264486437082	0.511428396852589	0.311913328962682	0.19546142894389998	0.0876903629464306	0.635875671821714	-0.15406865517010598	0.45138042463240297	0.19293275865831896	0.33146849749674107	-0.463991423551049	0.0092560572473542	-0.16969958123019402	0.0849340788215771	-0.0311500476824944	0.816208540447585	-0.0369095667351724	0.706469054526058	-0.0354816767756664	0.729163345603394	-0.0256943111636436	0.796224373669703	-0.00448432990946	0.997457780663439	0.315988337461	-0.0348801828048	0.973478681782	-0.00557430432954
IPO9	-0.313877927904596	0.363687607462697	-0.0350592256003022	0.8439991340385731	-0.0977758732778348	0.575057058441646	-0.0796763775164841	0.577107147892103	-0.132582037694308	0.44765809525138495	0.35947229067196296	0.0876568069643697	0.147355760002129	0.38780007631735	0.0670491175870114	0.493120208432767	0.11297193318904901	0.292431300316481	-0.0572171584642297	0.593924558906435	0.23084424294748998	0.116439941238634	-0.00190072297293185	0.986408822934167	0.012472389571623001	0.990118386529855	0.0941049474079	0.0904238295454	0.671765745886	-0.00422622696303
VPS13D	-0.30220241291221694	0.0406129362067995	0.11680224174707	0.584512480919563	-0.42914408050204605	0.153638425205213	0.875580791437393	0.169931067116081	-0.692027661058775	0.0451514039161209	-0.473972843040623	0.132811918196352	0.0937503358115574	0.43635494071316294	-0.172352716030363	0.0771802915688685	0.05925917332411099	0.537563332028261	-0.11380859350863401	0.28689929807627196	-0.0342686714218829	0.73948789122792	-0.0850975778546135	0.332476200796891	0.435687380330221	0.503809618671636	0.417615080695	-0.0434208730176	0.000283265783744	-0.388437187444
LRP8	-0.30103730161909903	0.0662431786626114	-0.210760182752999	0.23971859566165898	-0.275421539060584	0.175012293668078	0.20158062648480804	0.171261654801865	-0.46466785701404206	0.0288542627021544	-0.122297989609994	0.41887327737009294	0.33003099829035804	0.11352594981135901	0.0973215328156007	0.42029017432083293	0.0902840226705103	0.410119324116226	0.220859592786142	0.0519331603650377	-0.101968976802186	0.382448806762731	-0.0143963170946169	0.868865803360253	0.530228764105926	0.45423724230772494	0.251613763049	0.0481609136803	0.887458299473	0.0242131051077
MDH1	-0.29508140090835305	0.181886873482695	0.015780647688332	0.9269451399337522	-0.0181130291664851	0.9106543005094621	-0.07274509268868201	0.6777179329687801	0.0327459045740967	0.863771894529989	-0.008645115760537541	0.962619624409879	-0.0356434680551779	0.893143164544937	0.09225313428245499	0.551164790461147	0.08956956332613	0.456632308773466	0.152733247595047	0.130250955416553	-0.10151825421153099	0.32365936507762	0.0110858065919691	0.9380633131676499	0.026391556439561002	0.957698272999797	0.430113752586	-0.0197273886238	0.434627886535	-0.00601785017359
MTHFD2	-0.29201697464341997	0.162929048681562	0.093669278322981	0.48187123847791796	-1.0621250788524	1.11025454134795e-12	-0.0445950309252273	0.7826776130616979	-0.304837526122448	0.244947513251238	0.0969512179540781	0.533399823867229	0.0196698703103113	0.9317544391192791	-0.183953202333415	0.16149390455738	-0.5117074704418859	0.0125682846811413	-0.116034204678313	0.373060603027519	-0.20645974081525198	0.15810409503248002	0.115833593238755	0.352484918540419	0.08454157400777901	0.8612820958912041	0.220176789476	-0.0581886860016	0.413275744238	0.0168578972704
LIMD1	-0.27426424068926003	0.634133471404785	0.0629468821619157	0.6963989404943169	0.113076730210879	0.532959041776336	-0.22563732249131896	0.211118974780435	-0.0673639273936159	0.7745558280211021	0.101692821450651	0.6085898519044879	-0.18994924139942002	0.30849570935393	-0.0215105036892427	0.8479829487826569	-0.045083960705801	0.699710891961801	-0.0459856436406273	0.7003117060741021	-0.0284930872455673	0.8114658002123492	0.0218288291732613	0.8514796382528271	0.087544248203106	0.9598064671836509	0.334880664148	-0.0388140731049	0.39116829697	-0.000797395411403
BROX	-0.274257319436088	0.0017867560556577898	0.0833956889142382	0.603575879234987	-0.106820408841179	0.588271326280254	0.0775249761837241	0.6117512417534301	0.103876580546415	0.5913777766929399	0.0214943621984007	0.886519543709175	-0.16507685216522	0.16586765763721398	-0.000275696185726236	0.998732188463338	0.0495768136538094	0.830017395410472	-0.118516308164545	0.36106623240558294	-0.0242636686465675	0.8479112320282031	0.13926957921827	0.29353191529406497	0.29796534061304497	0.690793144726629	0.130444809036	0.0761436259683	0.054731421875	0.0335658307288
SRP9	-0.269428872013903	0.0247946417517673	-0.253981416397425	0.108084316076677	0.0459477379005787	0.809238049786336	-0.240804118413106	0.105246250745246	0.0785484622957592	0.666129942482981	-0.124344073552089	0.371168766712174	-0.307661193034648	0.089619388154585	-0.14140189414288198	0.268279389581583	-0.0406577513881553	0.768100440173008	-0.16655666496097798	0.24740547627189396	-0.186329925919232	0.121909996516432	-0.14235539590210802	0.22682344386083997	0.16855227428137998	0.7327694743553521	0.919376917306	-0.120765229474	0.422903251499	-0.0828177373551
GNPAT	-0.268030525237754	0.15481529382810502	-0.22063043281687197	0.16748532102403	-0.148160841188822	0.372808811613154	-0.149886259272065	0.30604420028156	-0.0180143780352907	0.9267050259709941	-0.0653139683319704	0.613140432147086	-0.462953053446045	0.0665852383564987	-0.114502637432557	0.251191516709757	-0.22786182001932898	0.0428761380269325	-0.177895862019725	0.11203403661517199	0.00524054010321692	0.9692064497575329	-0.0458307700638942	0.591307321817147	0.372044212388618	0.6094287992442751	0.0674487219778	0.109560587889	0.027053592533	-0.163513701474
MCM6	-0.26060777812937197	0.264411713619013	-0.372325046627305	0.0061279668586235	-0.7060422751884431	1.4850788621108099e-05	-0.0624330753048347	0.6941251501517012	-0.377571743038628	0.0119314073120744	-0.058915171232046	0.659305487406084	0.15816554385686402	0.254452202229142	-0.267030344840157	0.0174597195622175	0.0155378386561226	0.8935472733562191	0.0417316628129226	0.6287853593615761	0.19281635475170703	0.15519508908867802	0.0630403131389303	0.48762522737762	0.141151894149953	0.568585944111089	0.0176399369684	-0.256772402084	0.000117131487207	-0.364115048409
MFSD2A	-0.25875224920971496	0.691107066975413	0.39411656035617204	0.472819234305628	0.120186992992441	0.659181804985671	-0.0470284656107385	0.823387769397774	-0.178818016335088	0.42744545216056606	0.35886402693547703	0.0038295012723081295	0.164899028944512	0.28975723181380997	0.0601731790619531	0.672465526812854	0.188016730908171	0.19547129142805497	-0.00717811680420045	0.949968423199545	-0.199864148847752	0.12292836358309099	0.31430347764644	0.00419160477734594	-0.208490795722419	0.886328019341065	0.322301113806	-0.0764930881541	0.497583810228	0.0252170318395
SMG5	-0.258250207459839	0.280486599589968	-0.0649654330774101	0.685214881003824	-0.40506604299707205	0.0391099728563098	0.34067324814184896	0.0721028856228907	-0.35252150348449995	0.214153969977263	-0.0497462053979407	0.7560821809364929	0.365787654964532	0.070972951523992	-0.11207055801342698	0.24366439623414302	-0.12136379488555	0.31956489412960903	-0.244754155798864	0.0178678031064085	0.0638414647933752	0.541747901224953	-0.0935398084802108	0.39222226502380103	-0.10510047010149098	0.9255070764644598	0.448285673168	-0.0625011203283	0.00603554318039	-0.232957418484
RMND5A	-0.255369452674341	0.232775221126544	-0.12802087620227198	0.47082950842410703	-0.425552230158146	0.0706048811527819	-0.252199684934397	0.166844270346553	-0.074030172198676	0.627592634007314	0.0643845642299601	0.690966287895281	0.083594945008737	0.564881211112478	-0.22346737615416298	0.0556607692434128	0.00436145731508666	0.96557566351021	-0.0994841040958202	0.29294749051547	-0.0118455429360347	0.9204180678274579	-0.0193272591726993	0.8419900746467809	0.33351306482914506	0.675900419923343	0.220472762348	-0.0413302616968	0.850324600842	0.00131782826027
NBAS	-0.25429393476313894	0.0164868216498182	-0.12605244373218302	0.628166856403985	-0.0915141870295388	0.644609851180888	-0.415250388061359	0.274406806073328	0.138050288834142	0.6146629511523249	-0.115199472490213	0.670556047144501	-0.087363575133022	0.574121928753847	-0.156306342118327	0.14183190110536403	0.0789850614527029	0.452476154156995	0.00122717524924697	0.989467751810616	0.19915772780299698	0.0919633892030306	-0.219702913796712	0.0607010925837375	0.022542633780117994	0.979527432770854	0.676298694028	-0.0214183939905	0.00765024711251	-0.215996893822
MFF	-0.241829109080837	0.39906339112829403	-0.10607574128191499	0.574699702552234	-0.11285368464667199	0.597104821234974	0.060446001432885005	0.716976849082091	-0.270101509539166	0.226742899818313	-0.0827455767117718	0.6496240567907281	-0.1791526317286	0.387855622207997	0.00469066617526948	0.979592058153478	0.15631166265311497	0.330817631904627	-0.0618211406698182	0.569360972103078	-0.167034337180518	0.251149429443863	0.0418045856042028	0.7004164685629161	0.794336620984126	0.08382774860523799	0.59918387834	-0.00635362835908	0.38518261141	-0.0238577056022
ACSL3	-0.240775787938258	0.0547090035649715	0.254606733708345	0.0699948686132291	-0.5681611665113571	0.0297978608651581	-0.244479425643484	0.222010422623735	-0.475706135819005	0.027408199679165003	0.228048313454877	0.20126512580167003	-0.25500698661765	0.133576550742907	0.0725551601880084	0.399444144430106	-0.19760075230075302	0.0454377230198066	-0.0910611469764001	0.38712977126167	-0.0173092887220531	0.8830053309206751	0.00320278943433692	0.9712648283081948	-0.011185552899662998	0.9913438246266221	0.666064483819	0.0412084489176	0.201588326611	0.0317832355318
ARPC2	-0.23611417715386498	0.167968450194419	0.0839770235581616	0.596955715934635	0.30163096437911	0.189505085003516	-0.0943194822295357	0.517363722453922	-0.0722750218388547	0.7651988314814889	-0.0169495152088702	0.938268200649507	-0.047326625064544006	0.7091215176385791	-0.11912589086708199	0.25856038909397305	-0.00550043663545834	0.953199697179829	0.0391144489038944	0.692028110149406	0.0842583276508785	0.43336753269725203	0.0051789521688262	0.956474824607632	0.18910034941735399	0.549833894568208	0.0539311896879	-0.135260461659	0.0279958000885	-0.0886699712531
ZC3H15	-0.233686052069026	0.128243577607941	-0.0474948722922715	0.7225921837730621	-0.214923316665584	0.173173313098599	-0.06475606645512799	0.624877862171711	-0.0475191757699505	0.7765485084592049	-0.0320136284501595	0.800736344485581	0.284618400180509	0.0883858865239387	-0.053582972979734994	0.562340853326675	-0.0896972149687559	0.468501069396141	0.0321686399432266	0.8527929554606691	0.0557555381688134	0.628818327323611	0.17288987880940698	0.0815856057335493	0.04971525655779701	0.957698272999797	0.30084073208	0.0454292043126	0.0305402793388	-0.0376442979358
ZMYM6	-0.232585469156171	0.40961594384251504	0.0382226943286501	0.823934604448202	0.6282390574979101	0.0717923535494473	-0.278768753907343	0.29979644830672497	-0.000737458404607452	0.9979835086080079	-0.284125684683766	0.50890685007784	-0.176964933867133	0.332902152891015	-0.0550105024444775	0.523828472626954	-0.004163894170628271	0.9762693824406509	-0.220876918570847	0.0733000162586521	-0.0273737677563212	0.8111446290372841	-0.179609895640173	0.0860353285776905	0.31603850201627504	0.8180164056387241	0.158330724004	-0.0704724010184	0.0871154291566	0.0207723939264
VIT	-0.231924002618855	0.0839593197228745	0.740975704225128	0.629882594680429	1.5550555470257699	0.00782551818335842	0.21013585454659303	0.218222616578083	0.3985516895220061	0.11503961804499001	0.36643579986612296	0.102447288879295	0.228986003335277	0.19492205043057897	-0.0581219803664503	0.8883766005977101	-0.0564872812823368	0.5654810618299511	0.105344793865871	0.337894605251822	0.270102776916948	0.0298805017306321	-0.0302357901841025	0.787839653531273	-0.111632115291265	0.9362852684629179	0.377066866595	-0.0547673312344	0.40519534046	-0.011685350556
DHX9	-0.231147161880957	0.266799467633359	-0.26532651615548203	0.0637423179424312	-0.156543773948435	0.204816745408847	-0.0702521538277944	0.593787347843379	-0.23443504844826502	0.19018288545771497	0.178506032266584	0.294553924794942	-0.0470876877177948	0.660253255340845	-0.19980124599764604	0.0498705200213038	0.0564086072525684	0.520042568338131	-0.0804711093351268	0.36673646034048707	-0.154941764247885	0.15930442391080402	0.12205855844962099	0.185160394565937	0.068471234815027	0.8390400357532599	0.100251020598	0.0977756556854	0.00606642386689	-0.0640307300244
