	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF19	0.252484919480126	0.968606235769515	4.9230350775168	0.196749813990374	0.84402332598181	NA
ZNF192P1	5.30289734599952	0.135433789931123	3.42312464557526	0.0395643758126614	0.96844042917155	NA
ZNF195	121.712579824767	-0.463634277383635	0.984371314616485	-0.470995314978544	0.637644080549118	0.99949478450834
ZNF197	115.717919268212	-0.638534083424072	0.925181804613692	-0.690171467099584	0.49008636435917	0.99949478450834
ZNF197-AS1	0.631212298700314	2.26737355049272	4.84166127031173	0.468304869734667	0.639566586476849	NA
ZNF2	16.3146899279254	-1.64558718314605	2.12626987708577	-0.77393147543503	0.438971315057014	0.99949478450834
ZNF20	31.1922110470787	0.112550080737402	1.32541461438525	0.0849168852643176	0.932327467774225	0.99949478450834
ZNF200	22.5155519617084	-0.83866942217563	1.49356591625447	-0.561521532493742	0.57444205561761	0.99949478450834
ZNF202	24.1296581907831	0.449556003113323	1.51567523704642	0.296604438817228	0.766768521614392	0.99949478450834
ZNF204P	16.2595795170119	-0.342505769548032	1.92295781250311	-0.178114032102552	0.858633422213871	0.99949478450834
ZNF205	285.188187750818	-0.106619330130793	0.777879312178627	-0.137064102954713	0.890980126317719	0.99949478450834
ZNF205-AS1	2.46217423800427	-0.831898804165367	4.58882824370856	-0.181287849530199	0.856141642682733	NA
ZNF207	208.145800390658	0.189725132686578	0.816952808321069	0.232235119035192	0.816355402240268	0.99949478450834
ZNF208	1.13618213766057	3.1075956743138	4.81665842693961	0.645176676206267	0.51881269909889	NA
ZNF211	30.2211144696864	-0.770653214351694	1.41448468010415	-0.544829664959646	0.585870674021924	0.99949478450834
ZNF212	107.140614597634	0.252902703102831	0.995292134031677	0.254098966982072	0.799419101415577	0.99949478450834
